PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI
91.0,99.0,36.0,6.0,10.0,21.0,58.0,99.0
126.0,93.0,29.0,5.0,10.0,28.0,82.0,126.0
111.0,116.0,39.0,12.0,8.0,71.0,36.0,116.0
87.0,94.0,49.0,11.0,10.0,42.0,34.0,94.0
61.0,82.0,20.0,5.0,20.0,26.0,34.0,82.0
278.0,201.0,38.0,10.0,40.0,47.0,25.0,278.0
70.0,100.0,46.0,7.0,15.0,28.0,45.0,100.0
128.0,137.0,71.0,6.0,14.0,44.0,27.0,137.0
108.0,116.0,72.0,23.0,17.0,73.0,34.0,116.0
186.0,169.0,31.0,8.402852049910873,10.0,71.0,41.0,186.0
81.0,97.0,35.0,7.0,11.0,39.0,36.0,97.0
110.0,91.0,29.0,5.0,9.0,27.0,51.0,110.0
106.0,116.0,39.0,13.0,9.0,105.0,17.0,116.0
90.0,96.0,51.0,11.0,11.0,42.0,26.0,96.0
61.0,81.0,21.0,5.0,19.0,26.0,27.0,81.0
272.0,197.0,38.0,10.0,40.0,48.0,21.0,272.0
68.0,98.0,44.0,7.0,15.0,29.0,43.0,98.0
122.0,135.0,71.0,6.0,14.0,50.0,23.0,135.0
104.0,113.0,70.0,22.0,16.0,68.0,33.0,113.0
175.0,156.0,30.0,8.402852049910873,10.0,74.0,35.0,175.0
80.0,95.0,35.0,6.0,11.0,43.0,30.0,95.0
109.0,91.0,29.0,5.0,9.0,28.0,42.0,109.0
102.0,114.0,38.0,13.0,8.0,111.0,11.0,114.0
92.0,104.0,53.0,11.0,11.0,35.0,30.0,104.0
66.0,86.0,24.0,4.0,22.0,23.0,34.0,86.0
203.0,143.0,30.0,12.0,49.0,45.0,24.0,203.0
63.0,94.0,29.0,5.0,14.0,49.0,52.0,94.0
108.0,122.0,66.0,6.0,13.0,23.0,34.0,122.0
77.0,94.0,58.0,16.0,19.0,39.0,60.0,94.0
204.0,156.0,24.0,8.402852049910873,11.0,180.0,24.0,204.0
121.0,123.0,32.0,5.0,10.0,34.0,21.0,123.0
144.0,104.0,28.0,5.0,8.0,35.0,30.0,144.0
88.0,107.0,39.0,13.0,8.0,47.0,18.0,107.0
93.0,105.0,52.0,11.0,11.0,32.0,38.0,105.0
66.0,87.0,24.0,4.0,23.0,22.0,39.0,87.0
209.0,142.0,30.0,11.0,49.0,49.0,27.0,209.0
63.0,94.0,29.0,5.0,13.0,48.0,51.0,94.0
107.0,121.0,65.0,6.0,13.0,22.0,37.0,121.0
77.0,93.0,58.0,16.0,18.0,40.0,61.0,93.0
206.0,156.0,23.0,8.402852049910873,11.0,70.0,29.0,206.0
123.0,127.0,32.0,5.0,10.0,33.0,28.0,127.0
149.0,107.0,28.0,5.0,7.0,35.0,38.0,149.0
88.0,107.0,39.0,13.0,8.0,50.0,25.0,107.0
81.0,141.6742671009772,21.0,8.402852049910873,7.0,60.0,26.0,81.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,18.0,38.0,52.0
68.0,141.6742671009772,31.0,19.0,9.0,87.0,29.813642756680732,87.0
36.0,141.6742671009772,1.0,8.402852049910873,7.0,22.0,20.0,36.0
51.0,43.0,46.5886925795053,8.402852049910873,16.427413411938097,20.0,23.0,51.0
84.0,141.6742671009772,14.0,8.402852049910873,11.0,26.0,44.0,84.0
25.0,30.0,7.0,14.0,18.0,19.0,38.0,38.0
34.0,141.6742671009772,18.0,10.0,5.0,96.0,29.813642756680732,96.0
21.0,141.6742671009772,4.0,8.402852049910873,5.0,23.0,27.0,27.0
59.0,43.0,56.0,8.402852049910873,7.0,7.0,39.0,59.0
42.0,141.6742671009772,18.0,8.402852049910873,10.0,46.0,21.0,46.0
29.0,28.0,5.0,12.0,14.0,15.0,38.0,38.0
37.0,141.6742671009772,19.0,10.0,5.0,100.0,29.813642756680732,100.0
28.0,141.6742671009772,5.0,8.402852049910873,6.0,23.0,17.0,28.0
59.0,42.0,46.5886925795053,2.0,10.0,10.0,34.0,59.0
40.0,141.6742671009772,18.0,8.402852049910873,11.0,45.0,17.0,45.0
30.0,27.0,5.0,12.0,16.0,16.0,38.0,38.0
37.0,141.6742671009772,19.0,11.0,5.0,99.0,29.813642756680732,99.0
27.0,141.6742671009772,5.0,8.402852049910873,6.0,23.0,24.0,27.0
66.0,48.0,46.5886925795053,2.0,10.0,11.0,45.0,66.0
41.0,141.6742671009772,18.0,8.402852049910873,9.0,39.0,16.0,41.0
28.0,26.0,6.0,13.0,18.0,17.0,38.0,38.0
37.0,141.6742671009772,22.0,12.0,6.0,92.0,29.813642756680732,92.0
25.0,141.6742671009772,6.0,8.402852049910873,7.0,23.0,19.0,25.0
56.0,45.0,46.5886925795053,2.0,11.0,12.0,40.0,56.0
41.0,141.6742671009772,18.0,8.402852049910873,9.0,28.0,10.0,41.0
28.0,26.0,6.0,13.0,18.0,17.0,38.0,38.0
37.0,141.6742671009772,25.0,13.0,6.0,85.0,29.813642756680732,85.0
25.0,141.6742671009772,6.0,8.402852049910873,7.0,23.0,16.0,25.0
54.0,44.0,46.5886925795053,2.0,11.0,12.0,35.0,54.0
32.0,141.6742671009772,19.0,8.402852049910873,6.0,23.0,21.0,32.0
39.0,32.0,6.0,12.0,24.0,15.0,38.0,39.0
65.0,141.6742671009772,29.0,15.0,16.427413411938097,52.0,29.813642756680732,65.0
25.0,141.6742671009772,5.0,8.402852049910873,6.0,23.0,30.0,30.0
51.0,44.0,46.5886925795053,3.0,11.0,12.0,26.0,51.0
35.0,141.6742671009772,19.0,8.402852049910873,6.0,23.0,23.0,35.0
41.0,33.0,6.0,12.0,27.0,16.0,38.0,41.0
67.0,141.6742671009772,30.0,15.0,16.427413411938097,46.0,29.813642756680732,67.0
26.0,141.6742671009772,5.0,8.402852049910873,6.0,23.0,34.0,34.0
51.0,43.0,46.5886925795053,3.0,11.0,11.0,31.0,51.0
53.0,60.0,25.0,5.0,6.0,22.0,33.0,60.0
28.0,48.0,30.0,5.0,3.0,29.0,29.0,48.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,19.0,34.0,101.0
59.0,60.0,40.0,1.0,9.0,26.0,20.0,60.0
71.0,141.6742671009772,40.0,8.402852049910873,17.0,40.0,32.0,71.0
76.0,65.0,46.0,3.0,1.0,26.0,28.0,76.0
100.0,86.0,27.0,5.0,19.0,18.0,42.0,100.0
85.0,98.0,36.0,5.0,9.0,12.0,33.0,98.0
102.0,104.0,33.0,4.0,31.0,24.0,43.0,104.0
109.0,105.0,48.0,8.402852049910873,19.0,23.0,26.0,109.0
116.0,141.6742671009772,28.0,8.402852049910873,26.0,40.0,61.0,116.0
166.0,126.0,66.0,3.0,3.0,44.0,31.0,166.0
105.0,92.0,31.0,4.0,19.0,24.0,35.0,105.0
95.0,95.0,40.0,5.0,11.0,60.0,32.0,95.0
115.0,114.0,38.0,3.0,35.0,30.0,39.0,115.0
122.0,112.0,53.0,8.402852049910873,20.0,28.0,24.0,122.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.0,40.0,101.0
148.0,119.0,68.0,3.0,3.0,28.0,25.0,148.0
104.0,94.0,34.0,4.0,19.0,24.0,39.0,104.0
88.0,92.0,37.0,5.0,10.0,69.0,38.0,92.0
112.0,110.0,37.0,3.0,34.0,29.0,47.0,112.0
116.0,107.0,51.0,8.402852049910873,20.0,23.0,32.0,116.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,45.0,42.0,101.0
139.0,114.0,66.0,3.0,3.0,32.0,29.0,139.0
92.0,91.0,37.0,4.0,14.0,31.0,30.0,92.0
74.0,87.0,37.0,5.0,8.0,61.0,28.0,87.0
100.0,98.0,33.0,3.0,25.0,28.0,37.0,100.0
101.0,100.0,49.0,8.402852049910873,16.0,22.0,25.0,101.0
104.0,141.6742671009772,54.0,8.402852049910873,21.0,40.0,30.0,104.0
139.0,110.0,66.0,3.0,3.0,49.0,25.0,139.0
90.0,90.0,37.0,4.0,12.0,31.0,28.0,90.0
72.0,86.0,38.0,5.0,7.0,51.29509283819629,26.0,86.0
96.0,96.0,32.0,3.0,24.0,28.0,34.0,96.0
97.0,99.0,48.0,8.402852049910873,15.0,23.0,22.0,99.0
105.0,141.6742671009772,54.0,8.402852049910873,20.0,40.0,27.0,105.0
137.0,109.0,67.0,3.0,2.0,51.0,23.0,137.0
87.0,87.0,34.0,4.0,3.0,27.0,31.0,87.0
60.0,79.0,32.0,5.0,3.0,51.29509283819629,27.0,79.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,25.0,37.0,101.0
71.0,81.0,38.0,1.0,5.0,23.0,23.0,81.0
101.0,141.6742671009772,42.0,8.402852049910873,16.0,43.0,32.0,101.0
122.0,101.0,62.0,4.0,2.0,35.0,25.0,122.0
87.0,87.0,34.0,4.0,3.0,28.0,32.0,87.0
60.0,79.0,32.0,5.0,3.0,51.29509283819629,28.0,79.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,25.0,38.0,101.0
70.0,79.0,38.0,1.0,5.0,23.0,25.0,79.0
99.0,141.6742671009772,42.0,8.402852049910873,16.0,43.0,34.0,99.0
123.0,102.0,62.0,4.0,2.0,38.0,26.0,123.0
235.0,201.0,30.0,6.0,11.0,49.0,58.0,235.0
247.0,151.0,76.0,22.0,55.0,60.0,103.0,247.0
182.89870689655172,294.0,92.0,20.0,27.0,84.0,18.0,294.0
339.0,298.0,75.0,22.0,19.0,82.0,24.0,339.0
182.89870689655172,242.0,79.0,17.0,15.0,172.0,16.0,242.0
324.0,285.0,80.0,13.0,6.0,82.0,12.0,324.0
278.0,255.0,83.0,19.0,27.0,60.0,18.0,278.0
300.0,314.0,117.0,18.0,12.0,36.0,9.0,314.0
71.0,135.0,81.0,16.0,14.0,21.0,1.0,135.0
281.0,141.6742671009772,53.0,8.402852049910873,11.0,51.29509283819629,25.0,281.0
216.0,141.6742671009772,240.0,8.402852049910873,4.0,54.0,6.0,240.0
261.0,141.6742671009772,39.0,8.402852049910873,18.0,51.29509283819629,15.0,261.0
167.0,141.6742671009772,43.0,8.402852049910873,10.0,122.0,39.0,167.0
360.0,141.6742671009772,33.0,8.0,12.0,75.0,29.813642756680732,360.0
202.0,164.0,48.0,14.0,14.0,66.0,19.0,202.0
208.0,203.0,46.5886925795053,8.402852049910873,16.0,66.0,54.0,208.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,32.0,16.0,280.0
159.0,128.0,66.0,12.0,11.0,42.0,5.0,159.0
328.0,315.0,64.0,12.0,27.0,59.0,2.0,328.0
303.0,264.0,23.0,8.402852049910873,16.427413411938097,175.0,19.0,303.0
330.0,289.0,95.0,18.0,22.0,69.0,27.0,330.0
291.0,232.0,88.0,16.0,16.0,109.0,7.0,291.0
198.0,141.6742671009772,60.0,8.402852049910873,21.0,51.29509283819629,29.0,198.0
264.0,141.6742671009772,66.0,8.402852049910873,26.0,84.0,6.0,264.0
331.0,221.0,30.0,5.0,10.0,61.0,93.0,331.0
328.0,195.0,88.0,15.0,30.0,50.0,206.0,328.0
345.0,243.0,106.0,17.0,24.0,49.0,45.0,345.0
357.0,268.0,65.0,18.0,11.0,52.0,29.813642756680732,357.0
371.0,237.0,81.0,17.0,14.0,50.0,52.0,371.0
357.0,265.0,98.0,13.0,11.0,64.0,45.0,357.0
349.0,280.0,86.0,15.0,13.0,47.0,50.0,349.0
321.0,264.0,79.0,18.0,8.0,50.0,21.0,321.0
108.0,191.0,103.0,14.0,10.0,20.0,1.0,191.0
252.0,141.6742671009772,61.0,8.402852049910873,18.0,51.29509283819629,37.0,252.0
132.0,141.6742671009772,169.0,8.402852049910873,8.0,42.0,1.0,169.0
146.0,141.6742671009772,49.0,8.402852049910873,20.0,51.29509283819629,25.0,146.0
199.0,141.6742671009772,36.0,8.402852049910873,11.0,110.0,55.0,199.0
242.0,141.6742671009772,33.0,8.0,8.0,92.0,29.813642756680732,242.0
254.0,193.0,53.0,16.0,14.0,44.0,26.0,254.0
241.0,223.0,41.0,14.0,19.0,39.0,64.0,241.0
332.0,199.0,92.0,12.0,30.0,24.0,39.0,332.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,29.813642756680732,280.0
308.0,213.0,64.0,10.0,21.0,63.0,2.0,308.0
353.0,249.0,29.0,8.402852049910873,16.427413411938097,52.0,33.0,353.0
362.0,245.0,100.0,15.0,14.0,51.29509283819629,61.0,362.0
318.0,200.0,86.0,14.0,15.0,61.0,17.0,318.0
142.0,141.6742671009772,56.0,8.402852049910873,16.0,51.29509283819629,32.0,142.0
319.0,141.6742671009772,71.0,8.402852049910873,28.0,86.0,8.0,319.0
336.0,204.0,26.0,5.0,12.0,80.0,14.0,336.0
323.0,187.0,85.0,14.0,29.0,48.0,50.0,323.0
330.0,247.0,105.0,17.0,29.0,68.0,29.0,330.0
351.0,248.0,62.0,19.0,12.0,66.0,29.0,351.0
355.0,218.0,86.0,16.0,27.0,76.0,86.0,355.0
353.0,259.0,89.0,12.0,17.0,97.0,116.0,353.0
326.0,234.0,84.0,15.0,17.0,81.0,15.0,326.0
321.0,264.0,72.0,17.0,7.0,84.0,9.0,321.0
149.0,192.0,98.0,15.0,11.0,25.0,2.0,192.0
296.0,141.6742671009772,74.0,8.402852049910873,44.0,51.29509283819629,37.0,296.0
186.0,141.6742671009772,220.0,8.402852049910873,17.0,41.0,1.0,220.0
219.0,141.6742671009772,63.0,8.402852049910873,23.0,51.29509283819629,19.0,219.0
274.0,141.6742671009772,36.0,8.402852049910873,14.0,107.0,43.0,274.0
355.0,141.6742671009772,33.0,8.0,19.0,97.0,29.813642756680732,355.0
244.0,186.0,53.0,17.0,15.0,69.0,6.0,244.0
232.0,225.0,46.0,15.0,21.0,50.0,18.0,232.0
357.0,186.0,101.0,13.0,28.0,35.0,13.0,357.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,112.0,29.813642756680732,280.0
314.0,221.0,66.0,10.0,17.0,95.0,2.0,314.0
347.0,257.0,29.0,8.402852049910873,16.427413411938097,86.0,36.0,347.0
361.0,245.0,105.0,15.0,16.0,74.0,15.0,361.0
325.0,212.0,94.0,12.0,15.0,105.0,19.0,325.0
188.0,141.6742671009772,58.0,8.402852049910873,17.0,51.29509283819629,44.0,188.0
323.0,141.6742671009772,73.0,8.402852049910873,29.0,102.0,7.0,323.0
343.0,202.0,27.0,5.0,12.0,81.0,24.0,343.0
327.0,188.0,83.0,15.0,29.0,58.0,74.0,327.0
343.0,245.0,105.0,17.0,28.0,61.0,25.0,343.0
363.0,250.0,64.0,19.0,12.0,66.0,30.0,363.0
361.0,217.0,86.0,17.0,27.0,75.0,29.0,361.0
358.0,257.0,89.0,12.0,17.0,83.0,101.0,358.0
336.0,238.0,88.0,15.0,19.0,68.0,21.0,336.0
329.0,269.0,74.0,17.0,7.0,75.0,10.0,329.0
157.0,199.0,98.0,16.0,11.0,22.0,1.0,199.0
278.0,141.6742671009772,79.0,8.402852049910873,41.0,51.29509283819629,41.0,278.0
177.0,141.6742671009772,226.0,8.402852049910873,18.0,28.0,1.0,226.0
218.0,141.6742671009772,62.0,8.402852049910873,23.0,51.29509283819629,23.0,218.0
269.0,141.6742671009772,40.0,8.402852049910873,15.0,200.0,46.0,269.0
348.0,141.6742671009772,33.0,8.0,20.0,96.0,29.813642756680732,348.0
252.0,186.0,55.0,18.0,15.0,85.0,6.0,252.0
249.0,228.0,47.0,15.0,21.0,54.0,21.0,249.0
354.0,184.0,103.0,13.0,24.0,32.0,13.0,354.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,98.0,29.813642756680732,280.0
323.0,225.0,68.0,10.0,17.0,81.0,2.0,323.0
354.0,257.0,29.0,8.402852049910873,16.427413411938097,74.0,39.0,354.0
369.0,247.0,106.0,15.0,17.0,62.0,46.0,369.0
335.0,214.0,96.0,12.0,15.0,104.0,21.0,335.0
190.0,141.6742671009772,58.0,8.402852049910873,17.0,51.29509283819629,62.0,190.0
308.0,141.6742671009772,74.0,8.402852049910873,29.0,87.0,6.0,308.0
306.0,178.0,26.0,5.0,11.0,68.0,36.0,306.0
326.0,187.0,75.0,15.0,30.0,32.0,64.0,326.0
323.0,210.0,97.0,17.0,27.0,56.0,15.0,323.0
345.0,225.0,62.0,18.0,11.0,56.0,23.0,345.0
340.0,189.0,78.0,17.0,24.0,71.0,7.0,340.0
342.0,230.0,85.0,12.0,18.0,61.0,27.0,342.0
336.0,231.0,89.0,16.0,21.0,59.0,12.0,336.0
319.0,256.0,76.0,17.0,7.0,53.0,6.0,319.0
152.0,189.0,96.0,17.0,11.0,25.0,1.0,189.0
280.0,141.6742671009772,90.0,8.402852049910873,40.0,51.29509283819629,19.0,280.0
187.0,141.6742671009772,201.0,8.402852049910873,19.0,43.0,2.0,201.0
202.0,141.6742671009772,54.0,8.402852049910873,21.0,51.29509283819629,20.0,202.0
272.0,141.6742671009772,41.0,8.402852049910873,17.0,150.0,40.0,272.0
362.0,141.6742671009772,36.0,8.0,22.0,106.0,29.813642756680732,362.0
215.0,164.0,55.0,17.0,13.0,81.0,5.0,215.0
216.0,202.0,40.0,15.0,19.0,45.0,24.0,216.0
288.0,153.0,93.0,13.0,18.0,25.0,15.0,288.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,90.0,29.813642756680732,280.0
316.0,218.0,65.0,10.0,16.0,68.0,2.0,316.0
327.0,233.0,26.0,8.402852049910873,16.427413411938097,49.0,19.0,327.0
355.0,228.0,99.0,15.0,19.0,35.0,55.0,355.0
321.0,200.0,90.0,12.0,14.0,93.0,12.0,321.0
211.0,141.6742671009772,60.0,8.402852049910873,22.0,51.29509283819629,39.0,211.0
298.0,141.6742671009772,74.0,8.402852049910873,28.0,74.0,5.0,298.0
298.0,174.0,26.0,5.0,11.0,67.0,36.0,298.0
319.0,183.0,72.0,15.0,31.0,26.0,59.0,319.0
317.0,203.0,96.0,16.0,26.0,57.0,13.0,317.0
340.0,222.0,63.0,18.0,11.0,55.0,19.0,340.0
337.0,185.0,76.0,17.0,24.0,70.0,7.0,337.0
337.0,224.0,85.0,12.0,18.0,62.0,26.0,337.0
333.0,225.0,89.0,16.0,21.0,59.0,10.0,333.0
314.0,251.0,77.0,17.0,7.0,50.0,5.0,314.0
150.0,187.0,95.0,17.0,11.0,24.0,1.0,187.0
283.0,141.6742671009772,93.0,8.402852049910873,40.0,51.29509283819629,13.0,283.0
190.0,141.6742671009772,204.0,8.402852049910873,19.0,45.0,2.0,204.0
196.0,141.6742671009772,53.0,8.402852049910873,20.0,51.29509283819629,16.0,196.0
271.0,141.6742671009772,40.0,8.402852049910873,17.0,159.0,38.0,271.0
361.0,141.6742671009772,40.0,8.0,23.0,97.0,29.813642756680732,361.0
208.0,162.0,55.0,17.0,13.0,83.0,5.0,208.0
210.0,196.0,39.0,15.0,18.0,44.0,23.0,210.0
276.0,148.0,91.0,12.0,17.0,24.0,15.0,276.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,90.0,29.813642756680732,280.0
312.0,215.0,64.0,10.0,16.0,67.0,2.0,312.0
319.0,225.0,26.0,8.402852049910873,16.427413411938097,49.0,16.0,319.0
350.0,222.0,97.0,15.0,19.0,35.0,51.0,350.0
314.0,194.0,87.0,12.0,14.0,89.0,9.0,314.0
220.0,141.6742671009772,60.0,8.402852049910873,23.0,51.29509283819629,30.0,220.0
236.0,141.6742671009772,77.0,8.402852049910873,29.0,66.0,5.0,236.0
203.0,113.0,19.0,5.0,7.0,65.0,23.0,203.0
264.0,140.0,45.0,15.0,28.0,71.0,36.0,264.0
284.0,147.0,75.0,14.0,17.0,59.0,13.0,284.0
290.0,152.0,49.0,15.0,10.0,54.0,9.0,290.0
307.0,136.0,51.0,17.0,10.0,47.0,5.0,307.0
294.0,153.0,70.0,11.0,16.0,63.0,19.0,294.0
262.0,145.0,75.0,18.0,20.0,66.0,7.0,262.0
273.0,185.0,71.0,16.0,9.0,50.0,5.0,273.0
95.0,136.0,81.0,19.0,10.0,25.0,1.0,136.0
325.0,141.6742671009772,95.0,8.402852049910873,23.0,51.29509283819629,24.0,325.0
254.0,141.6742671009772,247.0,8.402852049910873,10.0,45.0,1.0,254.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,17.0,280.0
249.0,141.6742671009772,42.0,8.402852049910873,15.0,100.0,36.0,249.0
375.0,141.6742671009772,89.0,8.0,44.0,84.0,29.813642756680732,375.0
125.0,119.0,40.0,13.0,13.0,36.0,10.0,125.0
128.0,131.0,22.0,12.0,15.0,35.0,15.0,131.0
137.0,108.0,66.0,10.0,14.0,20.0,17.0,137.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,48.0,29.813642756680732,280.0
240.0,140.0,48.0,8.0,18.0,53.0,3.0,240.0
274.0,147.0,16.0,8.402852049910873,16.427413411938097,58.0,12.0,274.0
297.0,150.0,69.0,13.0,24.0,28.0,13.0,297.0
270.0,139.0,57.0,12.0,14.0,91.0,5.0,270.0
352.0,141.6742671009772,69.0,8.402852049910873,26.0,51.29509283819629,30.0,352.0
234.0,141.6742671009772,76.0,8.402852049910873,28.0,65.0,6.0,234.0
197.0,108.0,19.0,5.0,6.0,65.0,28.0,197.0
266.0,140.0,44.0,15.0,27.0,59.0,43.0,266.0
286.0,148.0,76.0,14.0,16.0,61.0,13.0,286.0
291.0,152.0,50.0,15.0,10.0,55.0,12.0,291.0
308.0,137.0,52.0,17.0,11.0,50.0,6.0,308.0
295.0,153.0,70.0,11.0,16.0,65.0,19.0,295.0
263.0,143.0,74.0,18.0,19.0,67.0,10.0,263.0
277.0,184.0,71.0,16.0,10.0,47.0,5.0,277.0
86.0,134.0,82.0,19.0,10.0,25.0,1.0,134.0
331.0,141.6742671009772,95.0,8.402852049910873,23.0,51.29509283819629,29.0,331.0
265.0,141.6742671009772,247.0,8.402852049910873,10.0,45.0,1.0,265.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,17.0,280.0
249.0,141.6742671009772,41.0,8.402852049910873,16.0,100.0,37.0,249.0
375.0,141.6742671009772,93.0,8.0,44.0,82.0,29.813642756680732,375.0
119.0,116.0,39.0,13.0,13.0,36.0,11.0,119.0
121.0,128.0,21.0,12.0,14.0,34.0,16.0,128.0
124.0,105.0,64.0,10.0,14.0,26.0,17.0,124.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,48.0,29.813642756680732,280.0
240.0,139.0,48.0,8.0,18.0,52.0,3.0,240.0
274.0,145.0,16.0,8.402852049910873,16.427413411938097,60.0,13.0,274.0
300.0,151.0,70.0,13.0,24.0,33.0,14.0,300.0
273.0,140.0,58.0,13.0,14.0,95.0,5.0,273.0
353.0,141.6742671009772,69.0,8.402852049910873,26.0,51.29509283819629,40.0,353.0
95.0,80.0,42.0,11.0,19.0,26.0,24.0,95.0
137.0,105.0,54.0,8.0,20.0,23.0,23.0,137.0
184.0,138.0,57.0,8.0,35.0,33.0,20.0,184.0
126.0,92.0,70.0,7.0,8.0,26.0,6.0,126.0
128.0,91.0,31.0,9.0,7.0,31.0,15.0,128.0
98.0,102.0,32.0,8.0,51.0,22.0,6.0,102.0
158.0,113.0,66.0,6.0,8.0,34.0,11.0,158.0
106.0,85.0,46.0,8.0,8.0,23.0,6.0,106.0
133.0,134.0,59.0,14.0,20.0,23.0,21.0,134.0
103.0,77.0,60.0,3.0,9.0,23.0,14.0,103.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,75.0,7.0,203.0
117.0,104.0,55.0,12.0,6.0,37.0,24.0,117.0
97.0,86.0,36.0,8.0,13.0,17.0,49.0,97.0
211.0,182.0,64.0,9.0,26.0,23.0,20.0,211.0
345.0,258.0,82.0,6.0,51.0,30.0,20.0,345.0
225.0,127.0,49.0,6.0,6.0,20.0,16.0,225.0
189.0,113.0,28.0,9.0,4.0,31.0,22.0,189.0
180.0,137.0,43.0,12.0,40.0,23.0,19.0,180.0
192.0,155.0,57.0,5.0,7.0,32.0,32.0,192.0
148.0,117.0,39.0,6.0,10.0,36.0,5.0,148.0
254.0,241.0,75.0,16.0,24.0,26.0,18.0,254.0
127.0,128.0,93.0,3.0,13.0,23.0,18.0,128.0
192.0,164.0,24.0,8.0,6.0,103.0,24.0,192.0
172.0,117.0,54.0,7.0,5.0,24.0,30.0,172.0
124.0,107.0,58.0,9.0,13.0,38.0,47.0,124.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,22.0,51.29509283819629,13.0,203.0
228.0,179.0,68.0,10.0,21.0,15.0,48.0,228.0
358.0,312.0,80.0,5.0,31.0,35.0,39.0,358.0
208.0,121.0,59.0,5.0,7.0,20.0,40.0,208.0
182.89870689655172,141.6742671009772,29.0,9.0,5.0,32.0,42.0,203.0
177.0,115.0,38.0,11.0,40.0,25.0,56.0,177.0
241.0,174.0,58.0,5.0,9.0,45.0,49.0,241.0
213.0,139.0,45.0,7.0,11.0,57.0,6.0,213.0
227.0,206.0,71.0,15.0,17.0,23.0,43.0,227.0
179.0,143.0,109.0,3.0,14.0,24.0,35.0,179.0
226.0,160.0,25.0,9.0,8.0,118.0,57.0,226.0
214.0,168.0,57.0,7.0,5.0,22.0,22.0,214.0
128.0,110.0,57.0,9.0,14.0,30.0,62.0,128.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,22.0,51.29509283819629,17.0,203.0
229.0,179.0,68.0,10.0,21.0,12.0,67.0,229.0
346.0,317.0,80.0,5.0,32.0,20.0,52.0,346.0
207.0,119.0,60.0,5.0,7.0,10.0,58.0,207.0
182.89870689655172,141.6742671009772,30.0,9.0,5.0,23.0,60.0,203.0
170.0,114.0,38.0,11.0,40.0,14.0,67.0,170.0
239.0,174.0,60.0,4.0,9.0,27.0,64.0,239.0
221.0,144.0,46.0,7.0,11.0,38.0,7.0,221.0
232.0,210.0,71.0,14.0,16.0,20.0,61.0,232.0
177.0,142.0,107.0,3.0,14.0,19.0,50.0,177.0
222.0,159.0,27.0,9.0,9.0,117.0,78.0,222.0
222.0,172.0,58.0,8.0,5.0,29.0,31.0,222.0
148.0,119.0,57.0,9.0,15.0,42.0,40.0,148.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,22.0,51.29509283819629,12.0,203.0
222.0,176.0,74.0,9.0,22.0,39.0,36.0,222.0
334.0,329.0,82.0,6.0,31.0,51.0,34.0,334.0
224.0,126.0,70.0,5.0,8.0,36.0,29.0,224.0
182.89870689655172,141.6742671009772,39.0,9.0,6.0,60.0,33.0,203.0
156.0,112.0,43.0,10.0,40.0,31.0,36.0,156.0
245.0,177.0,71.0,4.0,10.0,49.0,36.0,245.0
207.0,149.0,54.0,7.0,11.0,59.0,7.0,207.0
240.0,208.0,78.0,13.0,16.0,37.0,37.0,240.0
177.0,141.0,91.0,3.0,15.0,62.0,25.0,177.0
230.0,162.0,42.0,8.0,9.0,119.0,36.0,230.0
233.0,198.0,61.0,8.0,6.0,74.0,23.0,233.0
153.0,120.0,55.0,9.0,15.0,43.0,33.0,153.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,22.0,51.29509283819629,10.0,203.0
217.0,175.0,75.0,9.0,22.0,41.0,31.0,217.0
330.0,325.0,81.0,6.0,30.0,54.0,30.0,330.0
225.0,129.0,72.0,5.0,8.0,41.0,21.0,225.0
182.89870689655172,141.6742671009772,40.0,9.0,6.0,65.0,23.0,203.0
